start_id,start_vertex_type,end_id,end_vertex_type,rating,time,str_time
4507,vt_rater,3618,vt_rater,1,1386186213,2013-12-05 4:43
4507,vt_rater,3079,vt_rater,1,1386186267,2013-12-05 4:44
4507,vt_rater,4508,vt_rater,1,1386186307,2013-12-05 4:45
4507,vt_rater,4509,vt_rater,2,1386186357,2013-12-05 4:45
4185,vt_rater,1238,vt_rater,1,1386186506,2013-12-05 4:48
3618,vt_rater,172,vt_rater,5,1386186549,2013-12-05 4:49
1238,vt_rater,4185,vt_rater,1,1386186712,2013-12-05 4:51
4505,vt_rater,1238,vt_rater,5,1386192126,2013-12-05 6:22
3414,vt_rater,1536,vt_rater,1,1386193055,2013-12-05 6:37
1536,vt_rater,3414,vt_rater,1,1386193076,2013-12-05 6:37
796,vt_rater,3552,vt_rater,2,1386200138,2013-12-05 8:35
796,vt_rater,3096,vt_rater,1,1386200836,2013-12-05 8:47
1143,vt_rater,3096,vt_rater,1,1386200883,2013-12-05 8:48
4185,vt_rater,4496,vt_rater,-10,1386201099,2013-12-05 8:51
4185,vt_rater,363,vt_rater,1,1386202957,2013-12-05 9:22
3491,vt_rater,595,vt_rater,3,1386203033,2013-12-05 9:23
23,vt_rater,2962,vt_rater,2,1386206057,2013-12-05 10:14
2962,vt_rater,1422,vt_rater,2,1386206122,2013-12-05 10:15
3672,vt_rater,4510,vt_rater,1,1386208576,2013-12-05 10:56
4510,vt_rater,3672,vt_rater,1,1386208745,2013-12-05 10:59
704,vt_rater,4496,vt_rater,-10,1386210810,2013-12-05 11:33
4185,vt_rater,4384,vt_rater,1,1386214009,2013-12-05 12:26
4384,vt_rater,4185,vt_rater,1,1386214090,2013-12-05 12:28
3968,vt_rater,4482,vt_rater,1,1386215111,2013-12-05 12:45
4482,vt_rater,3968,vt_rater,1,1386215456,2013-12-05 12:50
704,vt_rater,2051,vt_rater,-1,1386216113,2013-12-05 13:01
343,vt_rater,3672,vt_rater,1,1386219261,2013-12-05 13:54
343,vt_rater,3466,vt_rater,1,1386219333,2013-12-05 13:55
3027,vt_rater,4513,vt_rater,3,1386243904,2013-12-05 20:45
4513,vt_rater,3027,vt_rater,1,1386244014,2013-12-05 20:46
4194,vt_rater,421,vt_rater,1,1386246185,2013-12-05 21:23
2726,vt_rater,4514,vt_rater,1,1386253282,2013-12-05 23:21
4514,vt_rater,2726,vt_rater,1,1386253340,2013-12-05 23:22
1764,vt_rater,382,vt_rater,1,1386260863,2013-12-06 1:27
4336,vt_rater,4305,vt_rater,1,1386261142,2013-12-06 1:32
4305,vt_rater,4476,vt_rater,1,1386261621,2013-12-06 1:40
4305,vt_rater,4483,vt_rater,1,1386261630,2013-12-06 1:40
4305,vt_rater,4502,vt_rater,1,1386261662,2013-12-06 1:41
4305,vt_rater,4336,vt_rater,1,1386261712,2013-12-06 1:41
4305,vt_rater,2726,vt_rater,2,1386261767,2013-12-06 1:42
1507,vt_rater,3144,vt_rater,2,1386268207,2013-12-06 3:30
3144,vt_rater,1507,vt_rater,2,1386268227,2013-12-06 3:30
3942,vt_rater,907,vt_rater,2,1386269312,2013-12-06 3:48
3837,vt_rater,2675,vt_rater,1,1386270371,2013-12-06 4:06
363,vt_rater,2531,vt_rater,5,1386276422,2013-12-06 5:47
4420,vt_rater,4515,vt_rater,10,1386276987,2013-12-06 5:56
4515,vt_rater,4420,vt_rater,10,1386277634,2013-12-06 6:07
1507,vt_rater,4516,vt_rater,1,1386280901,2013-12-06 7:01
4516,vt_rater,1507,vt_rater,1,1386280956,2013-12-06 7:02
4384,vt_rater,3162,vt_rater,1,1386299752,2013-12-06 12:15
3162,vt_rater,4384,vt_rater,1,1386299852,2013-12-06 12:17
3087,vt_rater,2890,vt_rater,1,1386304615,2013-12-06 13:36
2890,vt_rater,3087,vt_rater,1,1386304631,2013-12-06 13:37
2890,vt_rater,4397,vt_rater,1,1386308114,2013-12-06 14:35
4397,vt_rater,2890,vt_rater,1,1386308399,2013-12-06 14:39
2975,vt_rater,3618,vt_rater,2,1386310861,2013-12-06 15:21
4241,vt_rater,4473,vt_rater,4,1386314277,2013-12-06 16:17
3885,vt_rater,4458,vt_rater,-10,1386328155,2013-12-06 20:09
4511,vt_rater,4458,vt_rater,10,1386330175,2013-12-06 20:42
4458,vt_rater,4511,vt_rater,5,1386330318,2013-12-06 20:45
1518,vt_rater,4511,vt_rater,-10,1386330900,2013-12-06 20:55
1518,vt_rater,4458,vt_rater,-10,1386330911,2013-12-06 20:55
3885,vt_rater,4511,vt_rater,-10,1386337058,2013-12-06 22:37
4257,vt_rater,2805,vt_rater,-5,1386340264,2013-12-06 23:31
2485,vt_rater,5127,vt_rater,9,1386345872,2013-12-07 1:04
2726,vt_rater,4517,vt_rater,1,1386357071,2013-12-07 4:11
2726,vt_rater,4518,vt_rater,1,1386357085,2013-12-07 4:11
4164,vt_rater,4294,vt_rater,1,1386366793,2013-12-07 6:53
3466,vt_rater,2531,vt_rater,5,1386378141,2013-12-07 10:02
1426,vt_rater,5127,vt_rater,2,1386386536,2013-12-07 12:22
4190,vt_rater,1639,vt_rater,-10,1386390480,2013-12-07 13:28
4397,vt_rater,1639,vt_rater,10,1386390518,2013-12-07 13:28
4384,vt_rater,1639,vt_rater,-10,1386390580,2013-12-07 13:29
3407,vt_rater,4521,vt_rater,1,1386391471,2013-12-07 13:44
4521,vt_rater,3407,vt_rater,1,1386391587,2013-12-07 13:46
1518,vt_rater,363,vt_rater,1,1386393373,2013-12-07 14:16
4241,vt_rater,3920,vt_rater,3,1386397028,2013-12-07 15:17
1417,vt_rater,888,vt_rater,3,1386397877,2013-12-07 15:31
3618,vt_rater,4451,vt_rater,2,1386408429,2013-12-07 18:27
2726,vt_rater,2225,vt_rater,2,1386410075,2013-12-07 18:54
4451,vt_rater,3618,vt_rater,2,1386410735,2013-12-07 19:05
5593,vt_rater,2776,vt_rater,2,1386438185,2013-12-08 2:43
2776,vt_rater,5593,vt_rater,2,1386438248,2013-12-08 2:44
1003,vt_rater,4522,vt_rater,1,1386442033,2013-12-08 3:47
4522,vt_rater,1003,vt_rater,1,1386442038,2013-12-08 3:47
3003,vt_rater,1710,vt_rater,3,1386443623,2013-12-08 4:13
4185,vt_rater,4050,vt_rater,1,1386443676,2013-12-08 4:14
800,vt_rater,172,vt_rater,-2,1386445250,2013-12-08 4:40
3885,vt_rater,172,vt_rater,-2,1386474933,2013-12-08 12:55
3672,vt_rater,4482,vt_rater,2,1386482915,2013-12-08 15:08
4482,vt_rater,3672,vt_rater,2,1386483108,2013-12-08 15:11
2649,vt_rater,2890,vt_rater,10,1386485894,2013-12-08 15:58
2649,vt_rater,4137,vt_rater,7,1386485958,2013-12-08 15:59
2726,vt_rater,4524,vt_rater,1,1386495151,2013-12-08 18:32
2726,vt_rater,4525,vt_rater,1,1386495177,2013-12-08 18:32
1710,vt_rater,3003,vt_rater,3,1386497114,2013-12-08 19:05
3466,vt_rater,4299,vt_rater,1,1386517235,2013-12-09 0:40
4299,vt_rater,3466,vt_rater,1,1386517401,2013-12-09 0:43
3885,vt_rater,1815,vt_rater,-3,1386523764,2013-12-09 2:29
3592,vt_rater,4526,vt_rater,1,1386536077,2013-12-09 5:54
4526,vt_rater,3592,vt_rater,1,1386536234,2013-12-09 5:57
4527,vt_rater,3466,vt_rater,1,1386538393,2013-12-09 6:33
4503,vt_rater,3466,vt_rater,2,1386538490,2013-12-09 6:34
3968,vt_rater,3402,vt_rater,1,1386543659,2013-12-09 8:00
3402,vt_rater,3968,vt_rater,2,1386545897,2013-12-09 8:38
3837,vt_rater,4521,vt_rater,1,1386546648,2013-12-09 8:50
4521,vt_rater,3837,vt_rater,1,1386546930,2013-12-09 8:55
2834,vt_rater,5127,vt_rater,10,1386548537,2013-12-09 9:22
2963,vt_rater,3592,vt_rater,7,1386568812,2013-12-09 15:00
5781,vt_rater,4528,vt_rater,1,1386570786,2013-12-09 15:33
4528,vt_rater,5781,vt_rater,1,1386570892,2013-12-09 15:34
3885,vt_rater,4248,vt_rater,-4,1386571274,2013-12-09 15:41
5781,vt_rater,4248,vt_rater,-10,1386571293,2013-12-09 15:41
1347,vt_rater,712,vt_rater,3,1386583626,2013-12-09 19:07
3592,vt_rater,2963,vt_rater,6,1386600473,2013-12-09 23:47
3880,vt_rater,4529,vt_rater,1,1386604609,2013-12-10 0:56
4529,vt_rater,3880,vt_rater,1,1386604650,2013-12-10 0:57
1258,vt_rater,4526,vt_rater,1,1386609403,2013-12-10 2:16
4526,vt_rater,1258,vt_rater,1,1386609468,2013-12-10 2:17
5127,vt_rater,4185,vt_rater,5,1386612104,2013-12-10 3:01
4185,vt_rater,2323,vt_rater,1,1386613304,2013-12-10 3:21
2688,vt_rater,4282,vt_rater,2,1386614309,2013-12-10 3:38
4282,vt_rater,2688,vt_rater,2,1386614389,2013-12-10 3:39
4305,vt_rater,4530,vt_rater,1,1386614417,2013-12-10 3:40
1231,vt_rater,4531,vt_rater,-10,1386615766,2013-12-10 4:02
613,vt_rater,2890,vt_rater,3,1386615808,2013-12-10 4:03
2890,vt_rater,613,vt_rater,3,1386615844,2013-12-10 4:04
1231,vt_rater,4532,vt_rater,-10,1386616123,2013-12-10 4:08
1231,vt_rater,4533,vt_rater,-10,1386616362,2013-12-10 4:12
2675,vt_rater,4533,vt_rater,-10,1386616387,2013-12-10 4:13
3885,vt_rater,4531,vt_rater,-10,1386616456,2013-12-10 4:14
883,vt_rater,4533,vt_rater,-9,1386616458,2013-12-10 4:14
1231,vt_rater,4535,vt_rater,-10,1386616476,2013-12-10 4:14
883,vt_rater,4535,vt_rater,-10,1386616502,2013-12-10 4:15
2323,vt_rater,4185,vt_rater,1,1386617736,2013-12-10 4:35
1442,vt_rater,3922,vt_rater,1,1386653524,2013-12-10 14:32
5127,vt_rater,2834,vt_rater,3,1386684567,2013-12-10 23:09
4530,vt_rater,4305,vt_rater,1,1386687240,2013-12-10 23:53
3466,vt_rater,2890,vt_rater,4,1386699719,2013-12-11 3:21
2890,vt_rater,3466,vt_rater,6,1386699842,2013-12-11 3:24
3885,vt_rater,4537,vt_rater,-10,1386707815,2013-12-11 5:36
4033,vt_rater,2431,vt_rater,1,1386708303,2013-12-11 5:45
4033,vt_rater,3672,vt_rater,7,1386709090,2013-12-11 5:58
613,vt_rater,574,vt_rater,2,1386711408,2013-12-11 6:36
2848,vt_rater,363,vt_rater,1,1386713556,2013-12-11 7:12
3672,vt_rater,4033,vt_rater,7,1386721624,2013-12-11 9:27
3,vt_rater,3492,vt_rater,-10,1386722360,2013-12-11 9:39
4185,vt_rater,4522,vt_rater,2,1386723837,2013-12-11 10:03
4522,vt_rater,4185,vt_rater,2,1386723870,2013-12-11 10:04
4811,vt_rater,4185,vt_rater,1,1386726995,2013-12-11 10:56
4257,vt_rater,301,vt_rater,-10,1386728640,2013-12-11 11:23
796,vt_rater,3466,vt_rater,5,1386729105,2013-12-11 11:31
1518,vt_rater,4522,vt_rater,1,1386729437,2013-12-11 11:37
4185,vt_rater,4811,vt_rater,1,1386730162,2013-12-11 11:49
4185,vt_rater,4241,vt_rater,2,1386730920,2013-12-11 12:02
4241,vt_rater,4185,vt_rater,2,1386731133,2013-12-11 12:05
1231,vt_rater,4538,vt_rater,-10,1386736309,2013-12-11 13:31
2848,vt_rater,301,vt_rater,-1,1386736433,2013-12-11 13:33
2848,vt_rater,4538,vt_rater,-10,1386736449,2013-12-11 13:34
4522,vt_rater,3942,vt_rater,1,1386738835,2013-12-11 14:13
2675,vt_rater,907,vt_rater,1,1386743989,2013-12-11 15:39
363,vt_rater,2675,vt_rater,1,1386744756,2013-12-11 15:52
1231,vt_rater,4539,vt_rater,-10,1386745203,2013-12-11 16:00
561,vt_rater,3282,vt_rater,1,1386752273,2013-12-11 17:57
4299,vt_rater,4185,vt_rater,3,1386774149,2013-12-12 0:02
2726,vt_rater,4540,vt_rater,1,1386783329,2013-12-12 2:35
2726,vt_rater,4541,vt_rater,1,1386784789,2013-12-12 2:59
1115,vt_rater,1035,vt_rater,-2,1386786697,2013-12-12 3:31
3466,vt_rater,796,vt_rater,5,1386787249,2013-12-12 3:40
4542,vt_rater,382,vt_rater,5,1386797032,2013-12-12 6:23
1143,vt_rater,4543,vt_rater,1,1386797312,2013-12-12 6:28
2890,vt_rater,4522,vt_rater,1,1386806716,2013-12-12 9:05
4522,vt_rater,2890,vt_rater,1,1386806723,2013-12-12 9:05
3885,vt_rater,4544,vt_rater,-10,1386810023,2013-12-12 10:00
1143,vt_rater,4544,vt_rater,-10,1386810066,2013-12-12 10:01
1041,vt_rater,4397,vt_rater,1,1386819704,2013-12-12 12:41
4397,vt_rater,1041,vt_rater,3,1386819896,2013-12-12 12:44
3885,vt_rater,4546,vt_rater,-10,1386821377,2013-12-12 13:09
3885,vt_rater,4547,vt_rater,-10,1386823818,2013-12-12 13:50
3592,vt_rater,4548,vt_rater,10,1386824361,2013-12-12 13:59
4257,vt_rater,3885,vt_rater,1,1386829661,2013-12-12 15:27
2732,vt_rater,3096,vt_rater,10,1386831227,2013-12-12 15:53
2732,vt_rater,4549,vt_rater,10,1386831560,2013-12-12 15:59
4549,vt_rater,2732,vt_rater,10,1386832013,2013-12-12 16:06
1371,vt_rater,4482,vt_rater,1,1386848857,2013-12-12 20:47
4482,vt_rater,1371,vt_rater,1,1386849010,2013-12-12 20:50
1143,vt_rater,4550,vt_rater,-10,1386853840,2013-12-12 22:10
1143,vt_rater,2139,vt_rater,-1,1386853885,2013-12-12 22:11
3144,vt_rater,4551,vt_rater,1,1386857728,2013-12-12 23:15
4551,vt_rater,3144,vt_rater,1,1386858312,2013-12-12 23:25
1231,vt_rater,4546,vt_rater,-10,1386860976,2013-12-13 0:09
1231,vt_rater,4547,vt_rater,-10,1386860976,2013-12-13 0:09
1231,vt_rater,4552,vt_rater,-10,1386860976,2013-12-13 0:09
1231,vt_rater,4553,vt_rater,-10,1386860976,2013-12-13 0:09
1231,vt_rater,4554,vt_rater,-10,1386860977,2013-12-13 0:09
1231,vt_rater,4557,vt_rater,-10,1386860978,2013-12-13 0:09
1231,vt_rater,4558,vt_rater,-10,1386860979,2013-12-13 0:09
1231,vt_rater,4550,vt_rater,-10,1386861114,2013-12-13 0:11
1231,vt_rater,4559,vt_rater,-10,1386861114,2013-12-13 0:11
1231,vt_rater,4560,vt_rater,-10,1386861114,2013-12-13 0:11
1231,vt_rater,4561,vt_rater,-10,1386861115,2013-12-13 0:11
1231,vt_rater,4544,vt_rater,-10,1386861115,2013-12-13 0:11
1231,vt_rater,4555,vt_rater,-10,1386861115,2013-12-13 0:11
1231,vt_rater,4497,vt_rater,-10,1386861116,2013-12-13 0:11
1231,vt_rater,4495,vt_rater,-10,1386861117,2013-12-13 0:11
1231,vt_rater,4487,vt_rater,-10,1386861118,2013-12-13 0:11
4541,vt_rater,3491,vt_rater,2,1386865412,2013-12-13 1:23
3491,vt_rater,4541,vt_rater,1,1386865475,2013-12-13 1:24
3171,vt_rater,4562,vt_rater,1,1386873452,2013-12-13 3:37
4562,vt_rater,3171,vt_rater,5,1386873498,2013-12-13 3:38
1231,vt_rater,4563,vt_rater,-10,1386877013,2013-12-13 4:36
4515,vt_rater,5781,vt_rater,2,1386878278,2013-12-13 4:57
1231,vt_rater,5833,vt_rater,-1,1386878642,2013-12-13 5:04
4777,vt_rater,1004,vt_rater,5,1386880847,2013-12-13 5:40
1004,vt_rater,5771,vt_rater,5,1386880990,2013-12-13 5:43
343,vt_rater,2224,vt_rater,1,1386892392,2013-12-13 8:53
2224,vt_rater,343,vt_rater,1,1386892632,2013-12-13 8:57
23,vt_rater,2624,vt_rater,4,1386900789,2013-12-13 11:13
1231,vt_rater,4564,vt_rater,-10,1386906354,2013-12-13 12:45
5477,vt_rater,2963,vt_rater,2,1386909702,2013-12-13 13:41
2757,vt_rater,532,vt_rater,-1,1386915286,2013-12-13 15:14
2757,vt_rater,513,vt_rater,-1,1386915346,2013-12-13 15:15
3942,vt_rater,4565,vt_rater,1,1386916501,2013-12-13 15:35
4565,vt_rater,3942,vt_rater,1,1386916583,2013-12-13 15:36
2757,vt_rater,625,vt_rater,-1,1386917740,2013-12-13 15:55
60,vt_rater,3799,vt_rater,5,1386925938,2013-12-13 18:12
60,vt_rater,809,vt_rater,5,1386925964,2013-12-13 18:12
60,vt_rater,4566,vt_rater,4,1386926012,2013-12-13 18:13
4568,vt_rater,2955,vt_rater,1,1386926623,2013-12-13 18:23
4185,vt_rater,4299,vt_rater,4,1386943667,2013-12-13 23:07
393,vt_rater,1137,vt_rater,-10,1386983978,2013-12-14 10:19
363,vt_rater,3062,vt_rater,3,1386986541,2013-12-14 11:02
3062,vt_rater,4257,vt_rater,1,1386986677,2013-12-14 11:04
3920,vt_rater,3837,vt_rater,1,1386989475,2013-12-14 11:51
4562,vt_rater,2890,vt_rater,1,1386990782,2013-12-14 12:13
3837,vt_rater,3920,vt_rater,1,1386990808,2013-12-14 12:13
2890,vt_rater,4562,vt_rater,1,1386990921,2013-12-14 12:15
1231,vt_rater,4569,vt_rater,-10,1386998095,2013-12-14 14:14
1231,vt_rater,4570,vt_rater,-10,1386998114,2013-12-14 14:15
3885,vt_rater,3856,vt_rater,1,1387014350,2013-12-14 18:45
3856,vt_rater,4571,vt_rater,1,1387017760,2013-12-14 19:42
3885,vt_rater,1143,vt_rater,1,1387021320,2013-12-14 20:41
1143,vt_rater,3885,vt_rater,1,1387021492,2013-12-14 20:44
3535,vt_rater,4572,vt_rater,1,1387021679,2013-12-14 20:47
4572,vt_rater,3535,vt_rater,1,1387021724,2013-12-14 20:48
3466,vt_rater,4573,vt_rater,-10,1387029489,2013-12-14 22:58
3466,vt_rater,2693,vt_rater,-10,1387029507,2013-12-14 22:58
1231,vt_rater,4573,vt_rater,-10,1387030108,2013-12-14 23:08
2757,vt_rater,1137,vt_rater,-2,1387039170,2013-12-15 1:39
1787,vt_rater,1137,vt_rater,-3,1387039954,2013-12-15 1:52
3848,vt_rater,1137,vt_rater,-2,1387043117,2013-12-15 2:45
2890,vt_rater,4574,vt_rater,1,1387043926,2013-12-15 2:58
3499,vt_rater,1137,vt_rater,-3,1387045272,2013-12-15 3:21
4305,vt_rater,2633,vt_rater,2,1387047626,2013-12-15 4:00
2757,vt_rater,393,vt_rater,2,1387049282,2013-12-15 4:28
2757,vt_rater,1,vt_rater,2,1387049290,2013-12-15 4:28
2757,vt_rater,1041,vt_rater,1,1387049303,2013-12-15 4:28
613,vt_rater,1143,vt_rater,4,1387050904,2013-12-15 4:55
1143,vt_rater,613,vt_rater,4,1387051533,2013-12-15 5:05
1041,vt_rater,1137,vt_rater,-10,1387058252,2013-12-15 6:57
3920,vt_rater,4241,vt_rater,2,1387061744,2013-12-15 7:55
4033,vt_rater,3837,vt_rater,2,1387062797,2013-12-15 8:13
3171,vt_rater,3491,vt_rater,1,1387064455,2013-12-15 8:40
3491,vt_rater,3171,vt_rater,1,1387064568,2013-12-15 8:42
4877,vt_rater,4575,vt_rater,1,1387065051,2013-12-15 8:50
4575,vt_rater,4877,vt_rater,1,1387065217,2013-12-15 8:53
3837,vt_rater,4033,vt_rater,2,1387065498,2013-12-15 8:58
382,vt_rater,5,vt_rater,-3,1387066599,2013-12-15 9:16
3885,vt_rater,2757,vt_rater,2,1387081367,2013-12-15 13:22
4576,vt_rater,1530,vt_rater,-10,1387089308,2013-12-15 15:35
3885,vt_rater,1682,vt_rater,-1,1387109342,2013-12-15 21:09
1350,vt_rater,1682,vt_rater,-1,1387109398,2013-12-15 21:09
3885,vt_rater,4577,vt_rater,-10,1387109435,2013-12-15 21:10
1350,vt_rater,4577,vt_rater,-10,1387109495,2013-12-15 21:11
3885,vt_rater,1,vt_rater,2,1387112717,2013-12-15 22:05
1231,vt_rater,4579,vt_rater,-10,1387122211,2013-12-16 0:43
1231,vt_rater,4577,vt_rater,-10,1387122380,2013-12-16 0:46
1231,vt_rater,4580,vt_rater,-10,1387122498,2013-12-16 0:48
4574,vt_rater,4581,vt_rater,1,1387123418,2013-12-16 1:03
4581,vt_rater,4574,vt_rater,1,1387123503,2013-12-16 1:05
4397,vt_rater,1350,vt_rater,1,1387131064,2013-12-16 3:11
1350,vt_rater,4397,vt_rater,1,1387132481,2013-12-16 3:34
4479,vt_rater,5425,vt_rater,1,1450889761,2015-12-24 1:56
4193,vt_rater,4397,vt_rater,1,1387132735,2013-12-16 3:38
3466,vt_rater,1137,vt_rater,-10,1387138354,2013-12-16 5:12
3920,vt_rater,3535,vt_rater,1,1387151806,2013-12-16 8:56
4574,vt_rater,4193,vt_rater,1,1387152171,2013-12-16 9:02
4193,vt_rater,4574,vt_rater,1,1387152224,2013-12-16 9:03
3833,vt_rater,4583,vt_rater,1,1387154535,2013-12-16 9:42
4583,vt_rater,3833,vt_rater,1,1387154572,2013-12-16 9:42
382,vt_rater,4282,vt_rater,2,1387156458,2013-12-16 10:14
4574,vt_rater,4584,vt_rater,1,1387160711,2013-12-16 11:25
4584,vt_rater,4574,vt_rater,1,1387160759,2013-12-16 11:25
4257,vt_rater,1007,vt_rater,-1,1387164160,2013-12-16 12:22
1231,vt_rater,4585,vt_rater,-10,1387164209,2013-12-16 12:23
4582,vt_rater,4586,vt_rater,1,1387179088,2013-12-16 16:31
4586,vt_rater,4582,vt_rater,1,1387179143,2013-12-16 16:32
4582,vt_rater,4587,vt_rater,1,1387179358,2013-12-16 16:35
3885,vt_rater,4582,vt_rater,-10,1387179358,2013-12-16 16:35
3885,vt_rater,4586,vt_rater,-10,1387179384,2013-12-16 16:36
3885,vt_rater,4587,vt_rater,-10,1387179390,2013-12-16 16:36
4587,vt_rater,4582,vt_rater,1,1387179427,2013-12-16 16:37
4587,vt_rater,4586,vt_rater,1,1387179444,2013-12-16 16:37
4586,vt_rater,4587,vt_rater,1,1387179489,2013-12-16 16:38
3833,vt_rater,1675,vt_rater,1,1387179941,2013-12-16 16:45
4587,vt_rater,3885,vt_rater,-10,1387180238,2013-12-16 16:50
4587,vt_rater,4588,vt_rater,-10,1387180288,2013-12-16 16:51
4582,vt_rater,4588,vt_rater,-10,1387180383,2013-12-16 16:53
4586,vt_rater,4588,vt_rater,-10,1387180489,2013-12-16 16:54
3885,vt_rater,4026,vt_rater,-10,1387180578,2013-12-16 16:56
1536,vt_rater,4227,vt_rater,1,1387180653,2013-12-16 16:57
3885,vt_rater,4093,vt_rater,-10,1387180713,2013-12-16 16:58
4588,vt_rater,4587,vt_rater,-10,1387180786,2013-12-16 16:59
4582,vt_rater,1143,vt_rater,-10,1387180792,2013-12-16 16:59
4588,vt_rater,4582,vt_rater,-10,1387180813,2013-12-16 17:00
4582,vt_rater,3885,vt_rater,-10,1387180825,2013-12-16 17:00
4582,vt_rater,4257,vt_rater,-10,1387180840,2013-12-16 17:00
4586,vt_rater,4257,vt_rater,-10,1387180898,2013-12-16 17:01
4586,vt_rater,3885,vt_rater,-10,1387180902,2013-12-16 17:01
4586,vt_rater,1143,vt_rater,-10,1387180905,2013-12-16 17:01
4587,vt_rater,1143,vt_rater,-10,1387180986,2013-12-16 17:03
4587,vt_rater,2968,vt_rater,-10,1387181010,2013-12-16 17:03
4586,vt_rater,2968,vt_rater,-10,1387181082,2013-12-16 17:04
4582,vt_rater,2968,vt_rater,-10,1387181281,2013-12-16 17:08
4582,vt_rater,3466,vt_rater,-10,1387181345,2013-12-16 17:09
4588,vt_rater,4586,vt_rater,-10,1387181348,2013-12-16 17:09
4586,vt_rater,3466,vt_rater,-10,1387181385,2013-12-16 17:09
4587,vt_rater,3466,vt_rater,-10,1387181423,2013-12-16 17:10
4587,vt_rater,1041,vt_rater,-10,1387181527,2013-12-16 17:12
4586,vt_rater,1041,vt_rater,-10,1387181612,2013-12-16 17:13
4582,vt_rater,1041,vt_rater,-10,1387181653,2013-12-16 17:14
3885,vt_rater,4591,vt_rater,-10,1387181791,2013-12-16 17:16
4582,vt_rater,4591,vt_rater,10,1387181815,2013-12-16 17:16
4591,vt_rater,1041,vt_rater,-10,1387181861,2013-12-16 17:17
4591,vt_rater,3466,vt_rater,-10,1387181923,2013-12-16 17:18
4591,vt_rater,2968,vt_rater,-10,1387181931,2013-12-16 17:18
4591,vt_rater,1143,vt_rater,-10,1387181937,2013-12-16 17:18
4591,vt_rater,3885,vt_rater,-10,1387181941,2013-12-16 17:19
4591,vt_rater,4257,vt_rater,-10,1387181946,2013-12-16 17:19
3885,vt_rater,4592,vt_rater,-10,1387182249,2013-12-16 17:24
4591,vt_rater,4592,vt_rater,10,1387182283,2013-12-16 17:24
4592,vt_rater,3885,vt_rater,-10,1387182362,2013-12-16 17:26
4592,vt_rater,1143,vt_rater,-10,1387182368,2013-12-16 17:26
4592,vt_rater,2968,vt_rater,-10,1387182374,2013-12-16 17:26
4592,vt_rater,3466,vt_rater,-10,1387182379,2013-12-16 17:26
4592,vt_rater,1041,vt_rater,-10,1387182401,2013-12-16 17:26
3885,vt_rater,4593,vt_rater,-10,1387182614,2013-12-16 17:30
4592,vt_rater,4593,vt_rater,10,1387182625,2013-12-16 17:30
4593,vt_rater,3885,vt_rater,-10,1387182667,2013-12-16 17:31
4593,vt_rater,1143,vt_rater,-10,1387182674,2013-12-16 17:31
4593,vt_rater,2968,vt_rater,-10,1387182680,2013-12-16 17:31
4593,vt_rater,3466,vt_rater,-10,1387182687,2013-12-16 17:31
4593,vt_rater,1041,vt_rater,-10,1387182693,2013-12-16 17:31
3885,vt_rater,4594,vt_rater,-10,1387182809,2013-12-16 17:33
4593,vt_rater,4594,vt_rater,10,1387182818,2013-12-16 17:33
1143,vt_rater,4591,vt_rater,-10,1387182842,2013-12-16 17:34
4594,vt_rater,3885,vt_rater,-10,1387182853,2013-12-16 17:34
1143,vt_rater,4592,vt_rater,-10,1387182855,2013-12-16 17:34
4594,vt_rater,1143,vt_rater,-10,1387182859,2013-12-16 17:34
4594,vt_rater,2968,vt_rater,-10,1387182865,2013-12-16 17:34
1143,vt_rater,4593,vt_rater,-10,1387182868,2013-12-16 17:34
4594,vt_rater,3466,vt_rater,-10,1387182870,2013-12-16 17:34
4594,vt_rater,1041,vt_rater,-10,1387182874,2013-12-16 17:34
1143,vt_rater,4594,vt_rater,-10,1387182959,2013-12-16 17:35
3885,vt_rater,4595,vt_rater,-10,1387183010,2013-12-16 17:36
4582,vt_rater,4595,vt_rater,10,1387183123,2013-12-16 17:38
1143,vt_rater,4582,vt_rater,-10,1387183173,2013-12-16 17:39
1143,vt_rater,4595,vt_rater,-10,1387183176,2013-12-16 17:39
3885,vt_rater,4596,vt_rater,-10,1387183305,2013-12-16 17:41
1143,vt_rater,4596,vt_rater,-10,1387183328,2013-12-16 17:42
1143,vt_rater,4586,vt_rater,-10,1387183945,2013-12-16 17:52
1143,vt_rater,4587,vt_rater,-10,1387183949,2013-12-16 17:52
3885,vt_rater,4597,vt_rater,1,1387187781,2013-12-16 18:56
3466,vt_rater,4597,vt_rater,1,1387187789,2013-12-16 18:56
1143,vt_rater,4597,vt_rater,-10,1387187811,2013-12-16 18:56
4574,vt_rater,4582,vt_rater,-10,1387205609,2013-12-16 23:53
1231,vt_rater,4582,vt_rater,-10,1387206751,2013-12-17 0:12
1231,vt_rater,4586,vt_rater,-10,1387206752,2013-12-17 0:12
1231,vt_rater,4587,vt_rater,-10,1387206753,2013-12-17 0:12
1231,vt_rater,4591,vt_rater,-10,1387206754,2013-12-17 0:12
1231,vt_rater,4592,vt_rater,-10,1387206755,2013-12-17 0:12
1231,vt_rater,4593,vt_rater,-10,1387206756,2013-12-17 0:12
1231,vt_rater,4594,vt_rater,-10,1387206757,2013-12-17 0:12
3833,vt_rater,4528,vt_rater,2,1387227203,2013-12-17 5:53
4528,vt_rater,3833,vt_rater,2,1387227211,2013-12-17 5:53
